# polkadot_nominators_session_6041.csv polkadot_validators_session_6041.csv
12K8RNxDNr4fdMyJ17dpCqu6vSmLWQDVLJKCGQBa4o3Qhwz1:216654942556:283,524
12aNkRSR6LLniiFxcbAdZvg5aVN7GaLfcXKqnZ3xe4UsgqdF:4004037071296:558,92,343,68,113,128,139,150,160,193,290,294
12yUxY12ae68Hw5941Snim3rzPEcpeaQmY8arBWpQWQHH7Et:1606157474050:721,18,58,63,287,441,519,126,231,246,899,278,280,244
12T4eUW5Fu3891wpKA6sJcWHKS31hRKnfYZKryvFMk47S6f4:30803142373559:184,244,2,16,22
12ps8nDAooXAt43ga9KshTehwdWJud3Y8uiBfvmFDunqi9Wv:10347168932232:863,157,214,575,52,441,828,449,86,896,162,409,203
13pA9UWfdqV7w5TTduZTDTxdSWCs8wwYcg57eiSAWtPGyvBQ:4203598482456:721,2,4,7,16,17,14,22,35,900,39,44,384,53,46,51
14TMwvfyMhjPP9i8Tm9CjN6TPkc6ZiJRDTcDjCz6Z4VCPSeN:4992206622545:9,803,343,77,134,147
136b1qe7Lb8DRnZzp4WszEDFgKHxn3uASc1SBTGwd3hYq7G6:499643000000:807
14gs3pAXGVWToFuytv556XJaacgzuvitGPcB1D3NDQmvfXyC:2295898654325:244,29,211,16
1WUnTsgf7AQbydv83FsP6YRFrQToidaGxL3xmuUrkVJXarp:133342999945:
14qC8yns5ZvdUSVrgUbioBMU9fj1dVtjdtnuaJBDtywk6h8d:100000000000:806,234,270,523,128,891,631,524,822
13WxKTkbZFqBnUiZPmUbFwTE3j694gy81cXh8SiysLzEuqJW:2049796528445:39
15X1Kxa9hAfTsPDPn4ftsPzfqQcF1BFKSDHPc9mDGcXYxThL:2870041999954:589,50,92,631,839,304,697,355,398,2,4,206
15VqwNquxN5asUzn5uxMauNCD1kcwmBHP8FSkMvAN9zEWvm8:6038599066136:2
125UUKXzHH2LJVJtjcPXq7zETgp9q2nJFxE2nusoddV165Lv:429999719892210:177,244,16
13np8E6pA6Dc6YqNLs4eLnbVpusrX6jwvDVXoYPiosmhMimw:198170816988:181
15QDQb7ziVaosu6E1m3P1K9dxJoHrpSK37TfeQAmxTLjzLur:1335701799954:292,103,44,57,4,451,45,48,384,39,126,287,51
15hofzDYvnr2kbNe7mqzCHP45i4c1bUizNGQfWnVeR5ae7L7:4191524184044:481,63,206,190,454,839,72,241,272,29,721,83
159mHMKrM7vNafCA7yKs7yHSY7AMQE7Y1RyKoXM6UDKHPyjP:770000000000:502,558,184,250,280,869,148,900,448
13xGC3NE2jXLnTuM4P3mB4uTcNAeYLT8Vc8DA97bnS6ipWLT:4605967171196:34
15Sf1XcEGfqqTSdYXGZuwCVFh95gGEpBNhWU3H36NYb1Vump:25068002500045:46,555,541,753,743,909,684,553,101,57
15VuQxHCm6s4RDBrGD9AL9rfjZXkHjoDRwqoVaCFDRPoHCkx:13220000000000:17,22,58,68,77,169,292
121MV9pQ3PYB6LSUFBjqhzNzYK3iuXLpqcEGEbya7U3TYNfm:1190000000000:4,7,2,22,28,46,807,743,58,59,903,592,14,39,42
1Khgiev3YfYYRotkpitgpPJHQgCD4gWWQLi1B4Hmzp3tHkG:4553709453228:65,18,96,103,188,270,231,287,17,39,58,77,98,51,29,57
133C2xLjyBL85moPPKzSQvwAAiYwx4odirrNPPGxeqwKkxeU:3736000000000:418,163,189,273,57,164,177,101,107
145FWrtS1hRDWY8DxaFKpMRcGzxFr2aoDAajRmEp6rJ9ZEyD:2862924394578:96,188,278
16CrDb4pJZ4tHpEZJNuCA6brW9FX8ixXACJVbSzj6UwwPVx7:250000000000:57
14URcz1pkoVW32LKesbjp2fanNxvzxHeBFbxws91cnAdYVXU:1345626345738:2
13pFU1poqxXMPutBPrLtocxYM27EMw27efATdA1NTnzStbVY:200000000000:900,539,39,67,92,103,586,148,523,98,113,337,822
14J22JhFWVH53h6nm8tnUGnsAzF9K3SoV4C5Tqr4W3uaeNZM:4098150599279:539,7,767,77
15eEn6nGzfLjkK7JGGicoFbkPzSsaSgNChFcPZFvHAuSrGRQ:4910279331872:181,265,55
14YdkBZceUFnKz44EFUUYfM2qmRwHLdWwnL357bKQSApoKTn:3201693726016:280
12vWNSHget1dT5yZuQHjeHVjep5zirn3HFWSb8FMJEt47LMU:963570947575:
15FmCca6YFRkPyoGbEZHJgy5kHHrGcm6Y42CfCDFL27Vz42g:56418108777134:491,695,809,523,203,916,595,756,316,806,500,318,67,261,343
16mwQaksAxFrXGh7K8spWTmJ1rReQaETciNoP43JaqT29LKF:1565706999953:1,381,11,18,365,5,10,12,902,13
131RabmLszroKdLN6BRyPurnq8y4oQ8CHTpRHzFaAdG6bN4m:156237083449509:541,177,22
13UVJyLnbVp8c4FQeiGEAP6baA9wzpmev8d5tzF8iL5Nzkhc:2230000000000:714,403,519,63,588,83,301,485,90,355,118,39,184,126,164
14e57wA1WSPPWtCGUViQSEo1rfPHfMA5M5hTNm37ibysdtph:4900000000000:177,16
13pSob6Dp4uaXqvK3a1bX1pm3ot769FGpxSidS91ScCpjcBA:9047392404083:227,250,279,283
15X9FyVgyYVLwX7tPhpAQg3LpeB9QFq5bX5WuHZ2RrnVqLCi:300000000000:14
1s9M9VyXbhDuoenaQy4HA9whbADfUHWb3stiDv2xZMoTcB6:5008400000000:
16dnnesThi5upp48vpRCBM5bkRx2PJmyu9U6gvJkBWVnbNdh:6275522379794:148,221,897,220,686,211,214,193,68,63,695,241,343,423
15DLymiy31iEpBWPxUWWQQiVkkRPeNPazAbURSACgu99ZHqX:1230667811571:14,22,29,39
12uFraQpuwmMr476Az12eQQ6fY4GwUYU3hUFEQeEwgXkFT9B:2846309305338:220,150,64,686,794,743,97,75,712,591,889,289,715,519
17cjmz3W7eRRyxHZWLT3ZG9rW47SBso3nCmVvARLQxFFxJD:3250000000000:721,25,35,118,186,211
142NyECfK3HM9yn8CpStFzGK4tXK6hsURedoRDotp1QxLNr:8850000000000:2,9,17,318,22,29,4,16,25,34,39,83,337,246,279,292
15ybCGvvvhK8AYoi2fxMdJyYtWs2Q927DwePSwU72f1gEySX:3190000000000:16,244,29,177
1JRG8CuAib9V8rxFWPAq9dwww5krjnPrpASraoBeVXJ1S7B:199555497982:181
14FcmtoK4DV7aFfzo5Ss7pyxp4CrswhQuGsnVg4zPzkWx8Mz:1503671069116:1
16GXzK2or8EsHvhRdoFAdHx8CppHQdXaPwSuHTagzzAwGfjR:14665563442834:7
13qZZ3pZq2yNcoEAsq5tRhMnArHMb2D9D2dV7aSoiwLGt7gc:35840216901634:647,35,656,39,45,639,384,59,68,417,75,88
14VS6FRaj5mnmQ964e3fggVtiZif5wUXHZFWyXYaW38UVhJw:500000231000000:279,227,839,784,889,521,427,119,316,710,714,206,399,407
12fSPRCdKuWQpeWAxACCVjWcGotpP3WCQ3hVBHiN8gKqVxWY:3694341016113:647,710,16,29,617,415,441,798,651,499,190,206
14qpLgYSvvMfgemxdLFK6eEzXCx5kfMTqLE6CLuYEFu5GkFu:1845000000000:2
13wvQuckAxuqhKcGEJqudVJceEBpvogcvT6hWW4N4JB8Jbgx:32996601999953:539,17,25
166HkvsuY6xYhToJknhChv1qFAyG27vTG1KNWNM8yWmoFeB2:191493149953:16
131YoN3UhqAtAQMdDSnkhtpT98A42wMB3wJP1N2hapaDScKV:13708337258929:90,584,398,916,695,20,525,343,427,196,186,588,38,209
13LSF84FohMUmF4zCLU38PYWNDjLutvhny4oMS5pQUW8och6:41990000000000:58,77,92,98,113,128,160,290
16WbuToC8P382Za6TVKr1b8SVMmQA6NfTZeMbcA2YK3LgcT7:500000000000:29,7,59,802,181,206,292,324,435
15M4vELeKPZFaKCs5PmJtYxZWvSHz1HufFxvxAJXKu389CGp:2941515468513:227,743,205
193HnLtfsHGivvV3JvACixSxJcLQo3NGRBdxykRbVFXpwAA:157000000000:177
14aHtELL8J2VX8brx2GYAKuHdaSxnb7VySHZANyaUNU6fyyo:2971285334373:528,784,42,77,858,59,64,205,8,471,20,35,333,400,519,97
1VcyV2n5q9PbaG2LQtrd8dPwPDjFhdsFJZKZLE1FAqjR1ry:202517549137:181,265
16coNBYGnQFSd9AicboiUHPvuxSTNE6BivY1wVocj6oTYxKL:8581706363990:177,16,244,279
1671njcCwKnRTr1vkPz3XTfoQbKGmqMngYfKDpDfkg8SmMQ1:104466191582743:181,211,265,55,177,279,65,16,244,29,17,283
1XhjoFyQAKXELsSVMs2pYNTZmqjS6xppjMimAjYK2bFSjpa:3529600168845:16
1jzZVUadUJWZ3C58hDq3tChEunY5SCvfM5pddWoFHzW3wbR:150000000000:4,7,9,14,18,17,45,722
16h6T6RR9t46TApr1Amm47FLhhGLa24M4pYPh8Wyx4Yx13cu:650000000000:246,519,126,316,843,441,181,63,287,292,65,106,97,721
16dRW1iJ53mgGaw65LQNa1hM1cSy8DXJ8u78ozntJtfqwRrw:48535246944251:721,900,39,57,67,92,98,861,140,521,454,304,182,184,205,211
15zNXTgVEkimnq7RrATWL4BF5z61wAfxJX1drQ2i4mVn3tt6:3009001976825:418,163,182,118,189
12w9v5EyfLLbRuFiGduYpNXWwWr2Bj7ivffYmtAQS5shgDu7:100000000000:721,784,7,889,39,54,743,56,58,77,361,92,519,65
158KXAdpxtkY3VBmiZcqFEN9JeQUZGZKVrDeY6YuYXwpwcN9:136477720987398:588,29,896,384,567,250,638
14CHFGhqpFgbbKf3aKscTwYAuLcyNPfdJmEagYsDQmXYxbFQ:2155757905034:4,119,29,375,542,481
1kced4K7VCoXQbDvNc94nDNg63EvKUdiCefDrCHSuvtcUCG:6020000000000:182,292,475,113,17,56,96,283,843,106,542,184,803,134
13PJMLkwC5hqHRVERkQsKstCedSmbSpytmyXeR1D3DtejyXQ:1250000000000:162,203,916,92,205,246,184,63
121Dxx24hE37FtcHMbXbBtxGFHeWvvjYfmA5zY96o2sNSF4e:2785711298617:916,405,118,283,67,34,278,500,14
148kJvoA2qQRKTVu9yxZDnVnwDgZxrrMHYuU3qgFEuUkkXGU:4794150965933:162,441,538,714,130,454,695,558,756,211,511,83,118
12YJ42et9bv24JqxSx6zcgp7eTVrAUwmphr5TnQcGtEYqVY5:18930647676882:196,843,722,903,140,9,280,524,184,205,695
16jqjv5tMQbNvHhi6hSjzkSoxaYFNt4JAxFDEF2DXN3evxaG:5163122890909:656,56,7,234,53,184
1yY8C7ERCMDwaKvPhVknxNh1mgBR6qqWYjMAaGs15nsYCUo:40310000000000:2,14,16,17,18,35,39,44,54,807,51,55,56,57,22
1k4LwgcYC1ttGeHJ8RwCjAAEDgFtu1noj5KvFSkEwzABg3X:457329464512:631
15QPyZKZukSt4Y9mRocKw3ZfWooUF3YRHA6pfbbxFFjRhPVw:434824356080222:899,409,734,118,343,186,690,487,287,333,96,17,106,180
13mmzSAimLtn3FQEfJhmH5HNpWB1Jueo6NUt4eG89kzzNZyT:394855000000:288,750,301,890,899,29,14,283,158,39,314,315,298,306
156HEeYLoLnanJkzzbvtKLftxgqTsSrmtnFBPWsXF8GMA1wb:25280000000000:355,441,714,916,305,756,539,378,695,461,521,595,52,423,209
13MMtUdsnFDPZRLVmeTQW4MHLX3bsPdcp1c4XpzcsxMVpn4u:1800000000000:49,58,128,690
15bnJ23kDCk4ko5bh9bxYoJa9a3QfEoNSPytnXozX9PBJKsz:142509666960:181,265,55,177,279,65,16,244,29,17,283
1Z4Kxb6aQzofPTBpjZDCeg6oAGTNSU7P9hSDctofLnyRa8c:2000000000000:686,42,246,448,72,39,283,355,287,3,725,571,327
16hWtZHtRsdrvMbmKvPLoCdcpBr6y5NfqkrY8SXs8ru3ZsVt:1237836512388:244
13KWFtDFSsirqgKfDFHThqbv7eN58numnXPNzEs5woheux5M:3386040053523:695,186,828,261,405,305,525,193
14y6CKd8eECbuVEubrzckWtkhDKpo7rkZAq3CVJ5JaePyAJ3:1500000000000:721,3,75
13XCqBFdujeBHcSPbTve9FpKjUak2HKQoyjtDQPE5HPBQ1Pq:4076176987576:244
12nMGNKauUUg6wmu3kJn3xV9BBCBJiQzoQ7ddEcFPA25h6g1:2700000000000000:157,775,542,786,763,804,400,361,389,363,29,186,803,214,424,889
1noCitbmNqUHNbguREhEKCjFAPJbKA9GxR4A68xYyprZh6S:5133873224785:721,44,17,46,769,55,68,2,7,899
15cD9C4UVrhyRhA9XWoE6NmACR2DYhjBN66GvcrJUu69vEyi:109382873626:177
15KnLPXgDsdioZQMwZ3vUnPpU98xsczQrve1dygBn6khwfz7:4804175048643:756,211,25,558,721,809,67,900,454,861,182,39,205,521,423
15Le1JvGYJkS2mf4oPVr8LGkZXSSVicVBmwNFSL9RivTfkyr:804490577170:92,98
15L5y3moc11yyBDjd1QXT2W3rKW6GXb7T7DC2La5FAKWkz5D:2151342334154:29,177,244,16
15WoMueXQXEPuHdYFd5QbHARSd6XbxCJJRrygUt8vzMVKLVC:12023430350925:29,35,39,118,126,158,184,185,186,196,220,239,242,244,280
1aQ75cT1tCK5oxko17qPMhTrcpxzt6SnKewVrhjsrUrN19D:3068819343337:280,98,75,97,25,140,918,782,556,875,806,185,712
14FdddP1ayFBi54L3wgQhYf2YuBdCzoHPymkwjC1sepqTHxe:188440639520:1
13EMKeLNmQTt5TnLUDq8QeLvaDP5GQW1XRwfzT795UtpFQaE:5409874882759:181
124pk3EqmLLpW1LkzLdMs63Y1aALtErxZDp6rrW6pEoXpzCA:6978376400022:343,57,67,148,150
15nneBjXRU8Z1muZHxLaa2UddTsCJJH66n9YPzixPr8nE3Sd:4036000000000:107,126,2,45,46,384,51,50,53,54,55,743,57,101,108
13ecfKAN8ipUddYgtMAFWCtjopcB1rKrr9agrxwNUBByhK8h:105108632035087:49,205,283,273,227,675,14,17
1v2h1Lt2SFwkMXiPPKB6GqLuaPNWXN6WhmAS8BSK3Qd4SAF:100000000000:28,0,532
15bj8J2wNagUCTLNjFRGNGPTS1VwcfCagoTfk9Brs4giK3zn:3644186793793:16,244
14zkHSeaAjtSeeSDY55sH1rraanhSbrrn1MUksCFjmxRCQvZ:5680000000000:242
13FKi81qGqREtyoRKywY5Y8mUD5TztL6GR8RUZjXXpQSSLWw:124048018088:16
16kr4taLfUxsvhpC4ydF3xJALmJcu4ZJwsjzFFntZ9wSNxuA:1600000000000:239
16hVjRMEn26tynY3sQ6zxm4RRqwwuP3TNVgPQTi63EmYQUq8:1707170334438:231,25,278,203,162,558,52,743,721,67,900,115,454,88,809,3
16YeQgnfiqxu7m5RhWV57RCmSJ8JSnDS1GY66EmJJE4HqVTY:688988503204:16
16Crf3tHDboWTTp9eqM4iszMtjRbxTW4Aqf5Nrsq1nvZB5KW:16079424054936:2,4,7,14,16,17,18,22,25,35,39,42
15LH8AY3XnxXpwjuWAHTMnWWd3whJtq3XfugWU7VUCW6V5Qj:22836488638455:35,39,126,239
1gvkkuo29magQfyR1ybcomea688DMvsYNUC1xcAgzGRgYJP:2012663229086:150,103,836,3,715,55,662,584,231,714,596,188,59,159,246
14RgaxKbbrBEkkT9C5fFzzBQkQuYNSfUdvJ47dZk1VCLBUNZ:154487030372:177
14JnBQ2J6oFf7VtBLTqDLEa8bNyeYJRrTwrbBRWnShw9iGx:500000000000:16,29,177
13LeR5XNHtgsmNAYT4DBSqPGvXJHRxhT8GosoYGqD9kevMsE:1030000000000:180,75,88,79,115
15XoZxtnyb7ta2dfNyhLmpSb4KmzGJTaVHtkhuiTC7NeJpfQ:1160000000000:750,294,756,528,900,368,809,284,139,861,903,904,68,734
16a1VfUFGicA3wavj8R4WBW748Ude14zKZnGjcLWFXDejBkX:203049905401:177
13QHAdChtm2q729jcSuUZUgJgXPovB7L7nNXXsn8rohFKZY6:15812607047170:181,283,29,55,16,211,524,244,177,65,17,279,265
14Q2yTC1LpyBUZ2q99St6FuonxDiQ4gYYoVspB2hoQu6stsZ:100000000000:481,29,803,185,403,721,523,471,409
13G9J5Ww8eYxBsgeBzYB2w83FJ5VEZVqDMfwA7JLo59jMamR:4000000000000:118,177,211,220,244,246,2,4,16,17,22,25,29,35,57,63
1tqqSaPkZ8sYJZ3YnbLeW4CAw5wYrZWANQYPzSMeFWoRGkW:1390000000000:16
12bCjR1WQQX2ThViqL4qCyrNBv2NWQGoFr8KUYe6CAuoSuJ9:4559221904453:4,16,22,25,57,107
1i4WJEaGZuJgpaiWc6SqvksHBLRtauUyCgiJUqUysnAkSPP:2306159651638:384,53,56,14,19,18
14GpxtQ6NofCK3aDKsUaT9Xag6WjxivquMTiZGgpdUhngZ5H:1428422620576:2,721,539,18,29
16LzscsTGuApPRNjRyfm25KLorNGsz6T7NBaqPioXexvuFzk:3106753764024:181,211,265,55,177,279,65,16,244,29,17,283
13YxcxNE2oLYc7EEgTpnKk5Z9XXFpYoqgrvRFMddHV5aeZp:5538514244476:273,177,101,57,108,2,250,164,22,107,246
145iDNqUupfieD2hMJEZ42GDcjVaLF3jhMhLqqikTStwZWo5:3256446331000000:150
13YsMn1LKHhufQuRuZHnEFURrfoFisEx9fLVTDXH6UQiLXai:3603169210738:1,0,2,5,4,6,7,8,9,10,915,11,12,14,16,15
123md3wtZZmq7qZgHxYhVtxWYKZkhRLdSLw7pcASmkFJzdK8:2118935937602:701,774,755,917,265,276
15DG5wjujg9iBpKKFy7BQfXuTuvpZ3eYmCLHweTDatUGV3vc:1198988971908:
12d2QAZg3V3uXLSXzt51fKC2tqj9SBP5pMhGy2UbmVfBc9vo:6672840288846:16,205
19YnpKHRHxQDsND2wrVFowm6gy7jFjsQsf4mgHFYAJJpbQs:2950000000000:7,305,92,34,42,767,333,98,100,113,128,512,511,148,158
16idre6bYUtHUy1ase8cQiVMe6MZzvfwyFagopY5rup34KfZ:1971623478496:903,46,343
14ExuFB47DdegXEyBjy3yzPGEHYeqwyhmbpBbnG3XRzXBu3s:5010735250989:182,2
15nfjiY6FaFD1Wi6LAy7Ybv6NnJkCskFMU1ZpG1M3uHhiMEg:1490000000000:2,22,35
13n7o882WSDvUPrMLdHWnFgkjdh3pupagAHEimnXbWb4Sh6X:4701000000000:270,126,39,743,273
1qic95cMopWfJ2p6b3SQaTU1AxWWeG9FZ8P4RrNAiKEEbiS:12442322420067:58,519,798,148,250,280
12HfDjXqNZvCX8KmbxrU14nM9idu1mojSFqPY1Zu3JsvKQPs:1288469873168:283,292,321,261,206,584,591,213,612,205
13vYepSSd9uGkFQXzfNVBnTTi2NzbgLfg17FFDQ5GjTwhmZZ:462734810624:283,177,244,869,181,16,279,17,65,265,55
13bhjnGo8ohZTBikoSW2r2QSJt64fhPppNeWByjEx7MaizLR:2428176208682:279
1vbhQ9zY4twfjF3oPaa7DmGE9ZjimjUefPiKqMM5GPhoRje:146686212276:265
16ibzkc7jMZCH7vWm8vxX51JuvRLjWr36iB3qFdDbKD3m3St:7022283904920:384,59,79,88,209,487,471,14,103,188
14ce5e3QhTRMjTmX75iyZRST9qGKPC9WvtEXnoV2braKYyHC:4386380965261:158,77,92,98,113,128,290,914,110,265,755
15JHAXyn3edXgbohmBKophFFqdMfy2YayBLzP8HitJ16kz1c:8335370529946:721,2,4,22,29,83,35,118,686,185,186,244
14ya284ww8uJecXBZ5wDVFX7jw2uRCgfSnSmdVN9inRRwQeY:3089083019754:539,889,54
15MyKtFUQphBx74VbbT5vFaennkSKKvivUG8i1SQBQtJufbu:5153897164194:893,205,343,66,347,384,191,235,98,206,195
13raxHAdHstRsBrqnqqB7aSfSCvNyV2dDsB8dqTT5F9Czvzy:5404695221217:441,97,83,611,904,861,29,690,586,403,514
1qNqPUFKdTwanRp1NRpNnJjA2CpP5pxde488i4LKminBmJS:13338934526713:108,150,164,273,140,595,250,68,57,177,246,329,332,157,382
14UaWszHWjp1ZXZQBVkoBafePYwM3Ys69J8GoWBSwTe8fqBX:15269495762383:292,50,45,449,181,423,283,524
13gyAooL97t23zwBQLsdMCbMozFeVPGcTVM99YvnKeWfrGE3:2907330808025:49,313,9,205,14,181,56,108,384
14ZuQ7byfdPEdm2Vr4iPZjcDZHzQLncE9TSdvbNGToJzTTCJ:190754248879:471
14d6pQHFfiiFF7Gm45HwbjHGCV6mQ33BJJ3UXS9MUtsK2pZo:2000115610796:83,288,4,384,639,184,126,244,647,63,96,14,355,734
14rLQtWHFvyVLxJFffZpDcpErZs3vt2Xjejp99BxyyA5LeJu:1000000000000:58,77,92,98,113,128,139,160,193,290,294,673
14UEgf7gtrfDVuBxK8R8hkLZSpaXqHiP553KKpHHNS2QwLuh:71075618983405:244,16
12Wto69pRnK1hGNEYyPebMiB4TYdaYpo3GpN6ok8QSmqqjLP:3596363566595:39,294,290,809,272,427,423,461,239,221,487,558,588,196,182
13EMY1tGUFNf1inWNP5cZ1gcU3wDfeRwT5GdMvS5UnHwgWgz:1241224697963:108
14fvYykXv45taM3mZa82qCuZPxRDjaP2r3iFuGesmXwA7m9D:33607895178642:558,337,405,795,159,321,42,63,305,272,246,162,203
14wSD1tPZwzcVT74y4SBbkVehyB54ahXnYBJZRDN1A6TPsJZ:5234595135910:49
1GnfRBF1HFMtAruwAbYXVGoqRqpS8cRdq4iTXdot2Yuh26L:10297239316893:804,157,186,63,355,672,294,750,519,68,284,485,169,148,196
162jUxMFVnb9u94ZDjmWabZ6yWLngq1551rskpWH6tfUe2NK:4057049154523:538,558,193,148,721,86,203,162,521,756,68,904,714,337
14PovpLugf7Ds5V7yJ11iXsHMBiuBFJjuyHUKDeVCZfF49hX:1806010980001:14,22,29,39,807,53,54,58,72,77,103,690,231,113,588,270
15KB7qhYzT2xtpV68sy3L8diDhpUHfARZghHDTgVpnGXJg3s:4118841999954:49,743,56,57,451,126,164,182,185,189,403,190,211,244,246
14898kJdeQxbacA1fa5cxMZDtNGys6xK7T8pt2Aj9M26gCUP:1646842000000:16,283,205,272,186
15C95yJBqh6QKW9hU13xk7dkBHT2jLDWtQH6sWrBsPPkitGA:1250000000000:2,528,35,42,915,523
12qDAowLrF4QXZvUnPqrDePq7z89ahrX3XJQ9pR5aB7MoErf:1100000000000:42,92,519,98,686,168,528,9,471,19,58,79,86,119,899,283
13pMKtDBD7a9dwkf77kuCZVKWBaP4A6mBFhGd19xBA22TxGS:10000000000000:157,214,863,52,575,595,449,193,63,209,294,272,461,261,511,839
12MJGe9RoEmmgCpSqwVoiTpYe2NGUjrcMobspKEUm3Nfdkc2:29343622408816:101,107,108,177,246,250,273,57,14,188,189,270,287,103,25,96
1VmgtHyhWniP3YCjT26m7WRHngF189Za4rWcAG4GkBtAryc:3791500000000:220,39,35,126,158,184,239,242,646,185,557,849,29,22,118,206
147r1DfENusyabCmjk5nSLNnk5bEYJFqv9TbQshaXwLmJE6S:3998441999953:4,18,39,896,48,807,784,7,14,29,694,44,47,49,52,333
12naRUfSF3m5U9thu6rcsbFUvek1SwTCVgvXrFzJcRRuCzZJ:2500000000000:186,72,63,211,25,83
1i9r5JcfDRQp8TnkSagPa1Bc7cBEgMYEqNdWwyzDaRBsWvD:320000000000:140,164,18,34,103,182,168
13ZWTpE4CaEuA9mbRS1kqBtJC1G3PbBLe1TKxQ6kJpfbYAVG:1050000000000:168,889,193,494,462,328,575,219,441,2,150
12gQfKHUEgA4QaRbja3kmf9Wa3s76RKgxEVH7Zibdvye96KS:2256780488487:7,14,471,710,17,19,18,22,29,35,39,42,47,55,58,65
1VhhmBMmF3ozHLsU773nefUPe8i8jEjwAcKeDE8JCFVnp8M:6918846810088:244
16ADPL4RLxTnsLjZvmAvi4vXwF3bvjWRQqA6ocZmvW2enTvG:10457138777490:181,211,55,279
1LQa8MWn9y6WsJJ2o11qeu76hPUGmXWffEVxPYqdkqLVR8k:4078565069952:246,355,461,500,455,14,775,427,729
13R4FRZ66KvDNEi987fy1zbRjbTf59jVBF86Lusjnpo5r8hT:10035491282734:242,595,203,695,161,63,448,227,454,220,828,169,781,491,423,318
1gtKPJCXBw9dQxPqMauJFg3EaWEkTbYFWMfbj3mVtpRtzKX:230000000000:0
12jEQUB596unV6aeBBm18njo8kBeMjziwE9uS9gJcPM71nzu:1050527329492:441,712,889,186,637,861,897,118,279
16jW5MDe1Jt1n7uZzvvAt7pvhofZ1xxHLAxeVMnxMiWdpTmp:205949565276:55,177,181,524
12s4UnRsj8GzLhK2a6nvwUjiSLAhu3C6ng8s2wCpe3iJxVgX:3464388528182:246,39,103,270,287,239,184,35,126,185,54,449,164,150,4,189
168Y8GTjgkFD6XESH6Sn7CmHb3LgsUp3QtmrCWKrs8mY9Ln3:21431920794571:140,14,18,34,96,103,188,189,231,270,278,287,794
12kNpBmHLuxNA9yGeftuAJ6RS8GHEuGaAtngXMn8GVY78eGy:1500000000000:5,7,9,28,534,27,26,24,30,31,32,33
13jHCmSKzBD78W47q46wE3g6u113NUaociqYyFLBGkvqkUgF:18904851699226:242,784,186,409,584,843,398,219,672,63,227,899,169,786,101
15UHPK6AER5hRUUt5pQYzjiQAGq9ug8HjS6x5uKdwTU5AHRz:1193478845682:279
1JZN8TRLNjUt8VsVU6mX88aKrHp9YTe9uw537dL4rZj5pgj:1770000000000:524,750,284,889,915,781,839,471,79,400,916,403,139,734
14LDuBLFUrJYRVorZf8TyPoD6wkmsDDz5QeK7TGXUe4uvfR2:3546316467488:181
15MSAz5MvyFpV9dnWKSs8nEDfWWRjTgjb5XeEAw4YVQpWAHm:100000103654:35,451,579,184,244,727,39,182,280
12eYXALd8umGfALcHFWFkAtLhwzMnvqSr6vjw8Sboha9UK5Z:230000000000:39
13cSS2wCBRM1apbzeNnpKEyKBw5rVA7UHigTJVhbp9tuKrVd:8775000641431:2,4,710,18,639,384,48,55,441,14,35,57,29,45,51,22
1uPdsnHseTczbH17DVy1iDZ4PyyH5zSo33761Vn8Xcwniq5:5478226951880:840,760,205,250,246,140,239,35,39,189,96,188,287,14,16,839
13UVJyLnbVp8c4FQeiGFGaXvjgGL6mbC8CGT1K3SAgfJibef:2159989514520:206,92,246,18,184
13E6V4WVB9nZ9kvTJvFGKBXYbN3D5ZfkSnovQQBJt3cmcdp7:100000000000:767
16GDrQMd3sfFkXkdMaNhkJNEjbLzwBJnnXQxixkXi4mhp7Se:9172031394431:100,674,916,398,42,798,283,206,184
1F82n8oLSaZB9xV1aZaiQ82L6UuYmgcnkP1xezqkS9zvvB7:1625400716390:701,774,755,917,265,276
14qy8XtzthwsGpibWEjnkJRYkBK2KqN3dLeYR6xVLYdDwHFM:9488540485709:292,557,899,241,869
14jLbEJBegrdQnb3iAsfS83iyVYfnrsAs2jHSkZFno9QbBxf:2561465038247:288,51,29,118,101,46,48,150,22,45,189,18
14jDqsy3uKvhH4xGBPu9aNCqbnFrr9hfveDXNzpoyCxRW8NY:3653417801410:280,686,721,39,126,184,239,244,409,25,35,83,327,118,158,185
1hr5vPoiMUU4P83tG6zJ3TiLV2CAUjTzLSucXVdaAMFLkMT:2413016509463:39,7,743,59,451,79,75,721,3,14,18,25,900,53,2,637
12DnQXiVcgJH8CLxKEYXC82VHbqPb8apG6ga7Rr5VGdWPskK:310000000000:4,539
1nGb5nVKy5qhspbkBkTzk8nVdT8rx9po6mjxhU54CxyP25n:10474630557353:441,159,224,304
1QWfRtrvo6VV3SnK56kVkEb57n2x3aK4wuF2sLvUKtFeozS:29404022244874:94,85,102,112,772,141,153,174,766,179,183,251,274,6,13,37
15GeRs8UFqqowpxKqoBNz5Gf1p6BdxeSG5Yi3AbHCFnbbPsn:48016866697008:63,65,49
13gieaGN2s1egdHfgZwMWwkWAnbquvcmy65D96Lxz3nG19p3:5367166451094:242,595,695,63,454,491,186,29,714,423,707,631,169,588,343
13iwgXsY8YEBGGLjHLZUMjkqMJ2n6tGNiQUdUUNQGC9UeZd9:2578557132388:16
15zPxfomhUmxbhReB7FGkntnNNpQGo8guyY1KYpaU5Fmq1G2:19358350462233:361,189,651,499,891,732,47,675,49,53,54,48,52
